"","OTU_97.360","OTU_97.1096","OTU_97.2487","OTU_97.15869","OTU_97.29850","OTU_97.67","OTU_97.16585","OTU_97.35535","OTU_97.6703","OTU_97.1656","OTU_97.32588","OTU_97.33687","OTU_97.12461","OTU_97.37599","OTU_97.37902","OTU_97.39144","OTU_97.402","OTU_97.7623","OTU_97.26561","OTU_97.31428","OTU_97.226","OTU_97.9679","OTU_97.15051","OTU_97.29387","OTU_97.800","OTU_97.586","OTU_97.401","OTU_97.158","OTU_97.3264","OTU_97.255","OTU_97.7662","OTU_97.27756","OTU_97.175","OTU_97.16633","OTU_97.39322","OTU_97.331","OTU_97.4904","OTU_97.346","OTU_97.885","OTU_97.384","OTU_97.501","OTU_97.585","OTU_97.213","OTU_97.755","OTU_97.772","OTU_97.523","OTU_97.379","OTU_97.365","OTU_97.488","OTU_97.1399","OTU_97.281","OTU_97.337","OTU_97.424","OTU_97.26200","OTU_97.211","OTU_97.6580","OTU_97.35940","OTU_97.674","OTU_97.421","OTU_97.702","OTU_97.785","OTU_97.361","OTU_97.663","OTU_97.545","OTU_97.10199","OTU_97.339","OTU_97.288","OTU_97.42522","OTU_97.720","OTU_97.38248","OTU_97.286","OTU_97.2881","OTU_97.4651","OTU_97.7888","OTU_97.810","OTU_97.266","OTU_97.15337","OTU_97.155","OTU_97.617","OTU_97.683","OTU_97.181","OTU_97.23942","OTU_97.35268","OTU_97.34294","OTU_97.41674","OTU_97.571","OTU_97.43194","OTU_97.37076","OTU_97.37565","OTU_97.27813","OTU_97.37636","OTU_97.18624","OTU_97.43372","OTU_97.21746","OTU_97.26563","OTU_97.36971","OTU_97.16265","OTU_97.34800","OTU_97.39377","OTU_97.39184","OTU_97.699","OTU_97.645","OTU_97.27152","OTU_97.37903","OTU_97.23922","OTU_97.15271","OTU_97.10619","OTU_97.27041","OTU_97.10089","OTU_97.2847","OTU_97.38273","OTU_97.35521","OTU_97.5287","OTU_97.5561","OTU_97.57","OTU_97.4859","OTU_97.294","OTU_97.28512","OTU_97.1397","OTU_97.24025","OTU_97.154","OTU_97.24168","OTU_97.1681","OTU_97.144","OTU_97.15190","OTU_97.184","OTU_97.2918","OTU_97.204","OTU_97.6755","OTU_97.10101","OTU_97.16695","OTU_97.28399","OTU_97.24927","OTU_97.7657","OTU_97.4800","OTU_97.28748","OTU_97.7475","OTU_97.43362","OTU_97.38958","OTU_97.34","OTU_97.2297","OTU_97.7287","OTU_97.34683","OTU_97.28526","OTU_97.11618","OTU_97.24636","OTU_97.37987","OTU_97.29561","OTU_97.33056","OTU_97.18153","OTU_97.768","OTU_97.35237","OTU_97.14403","OTU_97.32564","OTU_97.34458","OTU_97.39245","OTU_97.14746","OTU_97.741","OTU_97.18382","OTU_97.33679","OTU_97.22716","OTU_97.24475","OTU_97.24870","OTU_97.25475","OTU_97.29574","OTU_97.29803","OTU_97.34780","OTU_97.34925","OTU_97.35176","OTU_97.35852","OTU_97.38665","OTU_97.38720","OTU_97.38931","OTU_97.39171","OTU_97.39459","OTU_97.5659","OTU_97.734","OTU_97.9982","OTU_97.14","OTU_97.1654","OTU_97.10938","OTU_97.20215","OTU_97.1201","OTU_97.5474","OTU_97.30402","OTU_97.37368","OTU_97.23136","OTU_97.28270","OTU_97.510","OTU_97.5894","OTU_97.824","OTU_97.1693","OTU_97.30088","OTU_97.29317","OTU_97.28280","OTU_97.8409","OTU_97.38818","OTU_97.11972","OTU_97.10385","OTU_97.232","OTU_97.41706","OTU_97.186","OTU_97.1779","OTU_97.37","OTU_97.24809","OTU_97.12279","OTU_97.36155","OTU_97.13028","OTU_97.41577","OTU_97.6625","OTU_97.16529","OTU_97.34479","OTU_97.13004","OTU_97.16539","OTU_97.34528","OTU_97.22261","OTU_97.19082","OTU_97.26863","OTU_97.10485","OTU_97.41853","OTU_97.28027","OTU_97.14926","OTU_97.22576","OTU_97.34703","OTU_97.29005","OTU_97.14061","OTU_97.20153","OTU_97.2464","OTU_97.18729","OTU_97.3911","OTU_97.24464","OTU_97.1677","OTU_97.34371","OTU_97.13450","OTU_97.73","OTU_97.40820","OTU_97.21012","OTU_97.11659","OTU_97.32087","OTU_97.5785","OTU_97.14116","OTU_97.10428","OTU_97.19163","OTU_97.33220","OTU_97.121","OTU_97.22041","OTU_97.25726","OTU_97.3324","OTU_97.9451","OTU_97.39984","OTU_97.5074","OTU_97.41989","OTU_97.29794","OTU_97.43210","OTU_97.43632","OTU_97.8514","OTU_97.40762","OTU_97.14259","OTU_97.59","OTU_97.30556","OTU_97.7542","OTU_97.36771","OTU_97.8830","OTU_97.31673","OTU_97.36663","OTU_97.22942","OTU_97.26883","OTU_97.1486","OTU_97.13522","OTU_97.43425","OTU_97.6433","OTU_97.43637","OTU_97.9316","OTU_97.951","OTU_97.18018","OTU_97.12419","OTU_97.15133","OTU_97.43023","OTU_97.31553","OTU_97.152","OTU_97.3161","OTU_97.3545","OTU_97.13145","OTU_97.404","OTU_97.13820","OTU_97.33897","OTU_97.20597","OTU_97.170","OTU_97.41441","OTU_97.41948","OTU_97.33390","OTU_97.1635","OTU_97.23009","OTU_97.11641","OTU_97.86","OTU_97.16034","OTU_97.36559","OTU_97.27883","OTU_97.34765","OTU_97.43213","OTU_97.13936","OTU_97.3002","OTU_97.25028","OTU_97.25986","OTU_97.3016","OTU_97.43403","OTU_97.578","OTU_97.381","OTU_97.15603","OTU_97.23396","OTU_97.118","OTU_97.10513"
"700105274",17,2,2,3,0,1,1,0,0,0,1,0,0,6,4,1,0,0,9,3,1,0,2,0,36,0,35,54,36,0,0,0,17,4,6,0,2,1,3,21,14,6,178,19,4,0,0,10,2,0,3,16,3,0,5,11,26,3,0,0,0,1,1,2,8,13,1,9,3,0,0,1,1,0,0,0,0,0,3,0,1,6,1,0,2,1,0,0,34,0,0,0,0,0,4,2,3,5,2,5,0,1,20,14,0,7,47,9,14,7,58,2,4,22,257,3,22,3,15,32,17,2,25,0,0,10,13,35,9,3,4,5,0,2,0,1,10,0,178,61,10,18,30,2,0,0,10,3,0,1,1,8,1,0,1,2,2,0,2,7,1,4,2,67,15,32,5,216,24,3,4,5,143,9,27,1,8,5,148,1,0,7,2,19,0,3,2,3,20,2,11,50,13,4,78,1,47,30,5,144,1,97,80,150,0,16,5,0,0,4,0,0,12,3,4,0,3,0,0,13,2,0,1,13,2,0,4,4,0,3,10,1,77,86,24,1,6,1,22,11,2,83,8,121,44,24,37,2,7,17,3,1,40,75,23,4,24,6,67,14,6,1,10,7,1,12,5,7,4,6,9,0,2,4,0,3,0,1,0,0,7,28,10,77,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,28,0
"700105312",3,1,0,2,4,12,2,4,1,0,2,3,0,45,70,17,0,1,3,1,3,0,0,0,0,0,0,11,0,14,1,4,76,13,2,15,9,5,3,4,6,0,27,3,2,0,0,5,22,10,32,13,3,1,0,0,0,2,2,0,0,10,6,3,15,0,0,0,0,8,8,2,10,7,0,3,2,3,2,1,2,24,6,7,61,2,11,19,7,6,0,1,2,26,3,6,4,6,2,6,1,1,17,28,1,15,73,39,14,19,117,9,22,41,441,5,0,3,11,25,68,0,0,0,0,1,3,139,82,14,0,49,10,41,20,2,0,2,38,15,2,0,279,12,2,1,1,57,5,1,0,0,6,2,13,0,7,8,0,0,20,123,1,0,3,86,8,10,406,39,7,1,1486,4,109,3,1,0,6,16,14,1,0,0,3,0,11,0,1,13,0,4,0,2,0,11,1,4,0,14,44,18,13,540,6,88,27,2,22,19,8,1,78,3,49,1,24,16,2,7,3,8,1,280,11,1,13,2,4,3,13,22,0,0,0,0,1,4,21,19,35,0,1,23,37,6,179,23,7,14,0,9,60,20,9,13,3,5,15,341,14,7,76,5,3,30,683,6,38,0,0,0,0,0,0,0,0,0,0,0,104,43,68,0,0,0,0,0,0,0,0,0,0,4,250,83,31,9,15,3,9,22,78,30,30,13,4,0,0,0,0,0
"700105355",2,0,0,0,0,0,0,0,0,0,0,1,0,7,4,1,3,0,4,1,5,0,0,1,1,2,1,55,13,18,3,18,3,1,1,24,12,4,1,13,10,0,62,2,3,39,25,0,0,0,1,5,1,2,14,0,4,1,10,2,0,0,3,0,8,9,33,8,16,1,0,2,1,0,2,6,6,7,0,2,1,1,0,0,3,1,0,2,0,0,2,1,0,1,6,5,26,32,3,0,6,0,1,29,1,14,64,16,16,5,83,7,14,38,343,4,24,7,15,23,19,0,0,0,0,0,17,22,3,4,2,3,0,8,4,0,0,2,0,0,0,0,44,4,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,24,8,2,107,2,0,0,282,5,25,0,0,2,15,2,1,0,2,5,1,0,2,0,5,2,0,0,0,0,7,6,0,0,0,1,7,0,0,72,2,9,15,2,1,1,1,0,9,3,11,1,4,3,1,3,0,0,6,146,1,0,0,2,0,4,7,3,7,1,3,0,0,0,1,1,0,0,1,2,0,0,0,2,0,0,0,0,0,2,2,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,27,2,0,0,0,1,0,4,1,1,0,4,9,3,3,2,0,0,1,1,2,2,0,1,0,21,4,0,0,7
"700105421",20,28,35,9,12,24,2,6,9,2,6,0,3,46,255,101,0,2,19,7,5,6,6,0,4,8,4,60,12,0,4,6,9,0,0,13,4,0,4,18,10,5,8,5,6,0,32,8,1,0,8,9,4,2,17,0,3,16,25,2,3,0,1,0,3,0,1,0,0,4,1,1,2,2,1,1,0,1,1,2,0,1,1,0,1,1,4,0,2,0,1,0,2,1,3,0,2,2,0,0,3,0,1,25,0,6,65,18,3,5,62,4,5,9,220,1,0,0,0,0,0,4,4,100,4,0,44,50,0,2,173,158,15,23,12,7,0,0,0,0,0,0,128,4,2,0,1,7,0,6,0,6,2,0,1,0,3,3,0,0,1,19,0,0,6,20,8,0,16,9,0,0,752,250,24,1,1,19,314,2,0,1,29,19,0,0,5,0,56,3,5,0,0,0,56,1,0,0,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,12,8,17,20,1,12,32,106,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,3
"700105468",17,2,1,1,2,3,1,3,0,1,4,2,0,11,23,6,0,1,5,0,3,0,5,4,4,4,9,85,7,49,4,25,4,0,25,0,0,0,8,3,4,0,34,0,13,3,8,9,1,1,44,5,1,9,99,9,9,2,0,0,4,2,5,0,0,0,5,8,9,10,5,3,4,8,1,11,25,21,9,19,7,5,3,3,33,12,109,15,3,12,15,8,15,22,11,2,3,17,1,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,23,47,13,0,0,0,0,0,0,4,2,7,5,1,8,1,0,0,0,17,505,1,1,45,0,0,0,1,8,0,0,0,0,3,0,0,0,1,1,0,0,2,18,0,0,7,12,2,11,27,6,1,1,162,3,17,1,1,5,66,3,0,0,6,30,0,0,0,0,4,2,0,4,0,5,2,3,2,3,2,348,12,0,0,93,1,15,7,1,1,5,2,0,10,1,5,1,2,1,1,3,1,1,1,27,2,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,20,8,1,25,11,18,6,3,0,12,4,6,6,8,0,2,7,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,5,7,31,0,0,0,0,0,0,0,0,0,0,20,3,5,0,1,0,0,1,3,2,4,162,6,2,2,49,78,0
"700105580",0,5,4,1,2,6,4,2,1,4,1,1,0,38,36,0,6,3,7,1,7,0,8,2,0,1,0,69,30,4,2,3,3,0,27,52,7,2,0,7,0,3,20,0,0,1,35,0,0,1,1,3,2,3,10,3,10,1,3,1,0,0,0,5,13,38,0,2,28,1,3,0,2,0,36,42,44,6,0,7,8,21,18,46,79,8,17,10,15,9,12,6,6,34,0,3,3,11,4,73,10,0,14,3,1,4,7,2,7,1,30,0,3,6,42,0,37,3,1,46,16,1,1,51,12,3,2,14,14,2,10,23,0,23,2,1,7,0,1,1,32,10,91,0,0,0,2,6,0,1,1,0,2,0,0,1,3,0,1,2,1,12,0,3,1,26,3,33,47,10,0,1,347,152,41,1,1,2,30,0,0,2,8,3,1,1,5,4,15,3,1,65,7,3,1,0,47,140,2,2,6,0,1,367,4,29,17,0,1,10,1,0,40,1,12,0,3,5,1,11,2,16,4,64,12,2,9,7,4,4,10,0,83,36,5,6,0,0,2,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,10,5,3,3,12,5,2,0,10,13,7,0,21,16,0,6,4,0,8,1,11,3,1,0,0,1,0,0,9,0,0,0,0,0,0,0,26,1,2,2,0,0,0
"700105613",3,6,1,16,9,43,3,7,0,11,26,34,0,2,29,31,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,0,0,0,2,3,0,1,1,0,0,0,2,0,0,0,1,5,1,2,0,1,3,2,5,0,0,1,0,1,0,0,1,1,0,3,3,9,14,7,0,0,7,2,2,1,36,4,16,0,0,0,0,1,0,1,0,12,2,0,2,0,0,0,5,2,1,1,0,8,11,5,0,0,18,1,2,3,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,38,0,6,3,0,0,1,3,0,1,0,0,1,0,11,2,0,0,1,0,0,0,0,1,0,0,0,10,9,0,0,63,1,5,1,5,4,20,18,0,20,0,3,5,28,1,16,3,1,0,0,0,2,1,2,0,4,1,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,0,0,0,2,2,5,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"700105685",0,9,10,2,5,9,4,1,1,0,3,0,1,19,84,19,0,0,1,0,1,5,2,0,0,0,1,74,51,0,0,0,6,0,11,10,0,0,0,1,0,1,72,0,0,0,5,0,0,0,2,0,0,0,0,0,0,3,0,0,1,5,8,8,0,0,0,0,0,5,2,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,20,1,0,0,0,0,28,1,24,152,30,11,12,120,0,18,38,646,2,0,1,22,29,15,12,139,0,0,0,77,24,0,0,0,0,0,0,0,0,0,0,18,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,0,84,7,29,2,1,10,44,87,1,9,5,10,0,305,23,1,7,0,0,0,53,1,1,24,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,56,8,72,4,0,1,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,61,12
"700105739",2,6,0,0,0,0,1,1,1,0,0,0,1,18,7,1,0,1,6,4,6,0,0,0,0,0,13,10,2,2,0,7,1,0,0,4,1,0,0,0,4,1,373,0,1,5,0,0,0,0,24,27,0,3,9,0,3,1,1,21,0,0,2,88,0,0,2,4,10,1,0,0,1,38,0,5,4,2,3,3,2,0,0,1,16,9,48,5,1,7,7,0,3,8,1,0,0,3,0,7,2,12,0,21,2,9,48,10,11,7,59,1,9,25,212,2,0,8,17,79,63,1,15,18,5,424,33,37,0,0,0,0,0,0,0,0,0,0,9,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,48,22,19,5,0,1,1,0,1,14,0,5,0,2,2,0,1,0,0,0,101,2,0,2,3,1,1,4,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,1,6,10,0,20,1,0,0,0,0,0,0,0,0,0,0,4,26,5,7,4,2,0,1,4,4,9,5,68,4,2,1,12,7,7
"700105787",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,2,0,0,1,3,1,0,3,0,0,14,0,0,0,9,5,3,7,0,2,2,0,0,1,0,8,3,0,4,1,0,1,1,0,10,0,1,0,5,0,0,1,1,7,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,1,0,5,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,10,1,0,0,0,1,3,1,1,2,5,0,0,1,3,6,0,2,0,1,2,1,0,2,0,0,1,0,2,0,0,3,1,0,0,1,0,0,1,0,0,1,0,1,0,14,0,2,0,0,0,3,1,0,2,0,1,1,0,3,5,2,0,1,0,0,0,0,0,0,2,1,0,6,22,28,9,0,3,2,0,2,0,0,0,8,1,0,1,0,0,0,1,0,1,0,3,2,1,0,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,2,0
"700105834",0,0,1,1,0,0,2,0,0,0,0,0,0,3,13,3,0,0,0,0,0,0,0,0,1,0,5,16,9,0,0,0,2,0,0,86,0,0,2,0,7,0,0,0,2,4,29,6,5,0,6,12,10,19,223,33,57,3,5,0,0,0,0,1,1,0,0,0,0,3,2,1,3,0,1,6,5,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,95,16,5,0,57,2,17,14,261,2,0,0,3,95,41,0,1,0,0,25,3,159,0,0,0,0,0,0,0,0,0,0,505,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52,53,335,15,39,15,0,3,6,1,2,33,9,27,2,1,5,0,0,1,3,17,292,12,0,0,26,1,7,0,8,0,0,0,1,2,2,4,1,6,0,12,64,3,0,3,0,1,20,1,1,33,12,6,0,0,2,3,33,0,1,2,1,1,1,13,2,3,0,0,0,0,0,0,0,0,1,0,2,7,10,3,0,0,2,0,0,3,0,46,0,0,0,12,5,3,1,0,1,4,6,10,1,3,0,0,0,0,0,0,0
"700105882",41,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,2,0,3,3,0,0,0,0,0,2,1,0,1,0,5,1,0,29,0,8,0,3,0,5,2,1,2,0,8,5,1,0,0,10,0,2,1,1,0,3,3,4,2,1,1,0,1,5,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,1,2,1,0,1,0,0,2,1,3,0,0,0,0,2,1,0,0,1,1,3,3,6,24,13,1,0,9,1,6,1,42,4,0,1,2,3,8,0,0,0,0,0,1,2,2,0,1,0,2,10,1,1,16,17,0,1,9,15,17,0,3,2,19,5,1,0,2,0,2,1,1,6,0,2,6,8,0,2,1,0,0,0,0,2,5,3,6,2,32,1,1,0,0,0,5,0,0,11,0,0,1,2,7,21,1,0,0,5,7,1,0,2,1,29,0,14,1,0,0,10,1,2,0,0,1,2,1,0,9,0,2,1,1,0,0,1,0,0,2,3,0,0,0,0,2,0,2,0,8,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,3,0,2,1,0,0,0,0,0,0,0,7,0,1,0,0,2,1,0,0,2,0,1,0,0,0,6,21,1
"700105991",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,2,0,0,1,10,24,17,0,0,0,0,0,1,0,0,0,0,0,2,0,9,0,0,2,0,0,0,0,0,5,0,1,2,1,0,1,0,2,0,0,0,1,0,1,12,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,2,0,0,4,8,21,4,0,0,5,0,2,2,29,2,0,2,0,11,24,0,0,1,0,0,2,8,1,0,1,0,2,9,0,5,1,9,0,0,0,0,19,0,8,0,0,1,0,1,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,25,0,5,1,1,2,1,2,0,1,0,4,2,1,5,0,2,0,0,0,0,1,0,3,0,1,0,1,3,0,0,8,0,2,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,3,0,2,0,20,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,21,0,1,0,3,4,4,0,1,0,2,0,0,2,1,0,0,0
"700106018",2,4,21,7,3,25,4,4,2,10,9,9,2,105,100,19,2,0,0,0,0,0,5,1,2,4,0,11,5,7,3,1,0,0,4,0,4,1,1,1,0,0,5,10,2,5,3,0,0,1,0,16,3,0,0,0,0,0,1,2,0,0,1,6,1,2,1,0,1,1,3,0,1,6,0,2,0,2,1,1,4,8,0,5,4,5,16,1,3,1,4,1,0,2,4,2,5,2,0,29,0,1,0,19,2,9,93,17,6,4,77,0,7,20,241,2,0,0,0,0,0,0,3,9,0,137,53,10,1,0,0,10,0,2,1,0,1,0,117,26,6,4,14,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,9,1,11,0,20,2,18,8,0,0,1,62,0,4,0,0,0,0,1,0,0,0,0,2,6,2,0,0,1,0,4,2,0,0,0,4,18,0,0,35,0,0,298,5,47,20,1,0,10,0,2,56,11,26,1,2,2,0,8,1,0,6,262,15,2,6,31,3,1,25,10,0,0,0,2,1,0,7,1,0,15,3,27,15,2,7,1,1,1,0,0,14,12,2,0,1,4,11,2,8,3,13,3,2,13,5,5,3,3,5,0,2,2,0,1,0,0,2,126,18,40,7,0,8,0,4,3,1,0,0,0,2,2,7,1,0,1,1,4,0,1,1,0,1,6,0,0,0,0,0,45
"700106065",13,7,0,14,2,27,5,2,7,10,5,0,2,86,192,32,7,2,7,5,3,3,15,5,13,5,0,16,10,10,10,5,596,70,6,207,150,1,0,24,20,46,44,0,18,0,0,7,21,12,1,19,117,4,323,10,117,0,5,0,13,150,10,0,9,1,0,0,0,19,19,20,35,4,0,0,0,0,0,70,1,2,2,4,17,12,26,11,0,5,21,13,10,5,4,3,4,16,1,4,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,374,1,70,41,5,4,80,733,0,59,2,14,1,417,0,119,37,1,5,4,45,8,2,9,20,5,4,7,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,531,248,15,466,1018,176,2,466,99,353,175,46,716,48,20,214,528,679,475,99,0,0,0,0,0,0,0,0,0,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,20,11,1,0,0,0
"700106132",39,45,4,18,40,35,33,4,20,10,20,7,5,190,285,42,6,4,8,5,19,14,13,0,6,6,0,147,18,7,1,0,6,2,4,1,23,0,5,21,13,0,63,0,14,9,68,8,3,1,9,22,40,20,51,71,90,4,11,1,0,0,2,2,7,28,7,4,5,0,2,0,1,5,3,0,1,0,1,2,2,9,5,3,39,0,6,9,35,5,0,1,0,16,1,2,5,6,1,6,1,12,0,11,0,8,34,17,5,1,37,5,6,15,182,5,0,41,28,137,216,7,17,76,3,0,15,43,12,2,0,17,1,15,5,1,7,1,0,2,14,3,67,3,0,1,1,9,2,1,0,0,6,0,3,0,1,0,1,0,2,18,2,10,0,77,4,32,57,10,2,2,327,2,23,0,3,0,5,5,1,1,0,0,0,0,6,3,0,3,2,14,5,9,0,2,14,30,0,43,33,0,0,196,52,67,2,1,4,93,286,1,49,0,39,1,498,0,15,47,0,0,0,5,1,0,5,0,1,1,0,1,405,14,425,1,1,1,4,2,6,12,1,34,22,0,1,3,5,25,2,0,26,8,13,1,4,2,11,5,4,4,16,10,1,7,1,1,0,0,0,0,0,0,0,1,0,0,34,43,2,20,29,25,0,0,0,2,1,0,7,0,2,2,80,13,7,5,3,0,3,5,24,6,5,11,4,8,5,20,18,0
"700106229",3,12,1,4,7,12,11,4,7,3,10,3,3,69,129,11,2,0,6,0,2,1,2,1,1,6,88,135,21,0,0,4,0,1,3,9,7,5,1,7,2,2,118,0,1,1,0,2,1,0,0,6,0,2,8,3,1,0,2,0,0,1,5,1,0,0,6,13,8,4,10,4,8,0,0,0,0,0,1,10,3,7,1,0,9,2,9,2,2,3,3,1,1,0,3,0,1,1,1,0,3,0,11,10,1,7,18,9,5,3,22,0,6,14,97,1,30,11,3,36,49,34,4,3,0,66,4,81,76,4,155,53,1,14,5,1,14,1,0,0,20,9,80,4,0,0,1,19,0,0,2,2,3,0,2,2,1,1,1,7,10,19,2,1,4,111,32,75,59,21,1,1,388,274,20,3,6,4,312,5,3,4,13,103,3,0,2,3,57,3,3,38,4,11,8,2,65,109,113,24,1,0,0,8,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,0,51,1,70,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,2,0,9,4,6,0,1,2,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,7,13,0,1,0,0,0,3,20,3,0,1,11,4,7,2,145,31,17,5,12,2,7,21,21,30,19,27,0,2,0,3,1,0
